date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:33:12	27834/27834	---M--	200	added ('OK')	image/svg+xml	etag:%22174103c-6cba-622716a147d7f%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/sign-up.svg	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/sign-up.svg	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:33:13	538/538	---M--	200	added ('OK')	image/svg+xml	etag:%221740fca-21a-622716853b3fd%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/help-cirlce.svg	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/help-cirlce.svg	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:33:13	3236/3236	---M--	200	added ('OK')	image/svg+xml	etag:%221740f5f-ca4-622716776625c%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/confirm-pass.svg	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/confirm-pass.svg	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:33:13	3462/3462	---M--	200	added ('OK')	image/svg+xml	etag:%221741015-d86-6227169630a9d%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/otp-password.svg	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/otp-password.svg	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:33:14	670/670	---M--	200	added ('OK')	image/svg+xml	etag:%221740f26-29e-62271670730d3%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/arrow-sm-up-svgrepo-com.svg	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/arrow-sm-up-svgrepo-com.svg	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:33:14	838/838	---M--	200	added ('OK')	image/svg+xml	etag:%221740fd1-346-622716860cf8a%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/home.svg	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/home.svg	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:33:14	1381/1381	---M--	200	added ('OK')	image/svg+xml	etag:%22174104a-565-622716a34b7b2%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/tag-sale.svg	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/tag-sale.svg	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:33:14	805/805	---M--	200	added ('OK')	image/svg+xml	etag:%221740ff3-325-6227168b9e4c7%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/location.svg	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/location.svg	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:33:15	791/791	---M--	200	added ('OK')	image/svg+xml	etag:%221741030-317-6227169ef9bdc%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/search.svg	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/search.svg	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:33:15	4358/4358	---M--	200	added ('OK')	image/svg+xml	etag:%221740fd9-1106-62271687939b0%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/house-for-sale-svgrepo-com.svg	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/house-for-sale-svgrepo-com.svg	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:33:15	5266/5266	---M--	200	added ('OK')	image/svg+xml	etag:%221740f1e-1492-6227166f5e6f0%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/agent-seller-svgrepo-com.svg	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/agent-seller-svgrepo-com.svg	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:33:15	7473/7473	---M--	200	added ('OK')	image/svg+xml	etag:%221740f28-1d31-62271670a7c99%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/auction.svg	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/auction.svg	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:33:16	4736/4736	---M--	200	added ('OK')	image/svg+xml	etag:%221740f74-1280-62271679b5f57%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/contract-loan-svgrepo-com.svg	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/contract-loan-svgrepo-com.svg	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:33:18	6805/6805	---M--	200	added ('OK')	image/png	etag:%221740f9d-1a95-6227167f493d5%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/facebook(1).png	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/facebook(1).png	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:33:19	7422/7422	---M--	200	added ('OK')	image/png	etag:%221740f9b-1cfe-6227167f18a78%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/facebook%20(3).png	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/facebook%20(3).png	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:33:24	48258/48258	---M--	200	added ('OK')	image/png	etag:%221740f9c-bc82-6227167f33ffb%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/facebook%20(2).png	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/facebook%20(2).png	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:33:28	91381/91381	---M--	200	added ('OK')	image/png	etag:%221740fd8-164f5-62271687a108a%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/house-why.png	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/house-why.png	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:34:00	192454/192454	---M--	200	added ('OK')	image/png	etag:%22174101e-2efc6-622716997ee01%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/poster1-agency.png	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/poster1-agency.png	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:34:19	114813/114813	---M--	200	added ('OK')	image/png	etag:%221740f90-1c07d-6227167dd9111%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/f-1.png	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/f-1.png	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:34:55	221122/221122	---M--	200	added ('OK')	image/png	etag:%221740f91-35fc2-6227167df8ce4%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/f-2.png	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/f-2.png	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:35:32	225321/225321	---M--	200	added ('OK')	image/png	etag:%221740f92-37029-6227167e33e3a%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/f-3.png	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/f-3.png	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:35:35	842174/842174	---M--	200	added ('OK')	image/png	etag:%22174101a-cd9be-62271698586f4%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/philen.png	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/philen.png	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:35:53	978489/978489	---M--	200	added ('OK')	image/png	etag:%221740fed-eee39-6227168acf04b%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/kimhong.png	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/kimhong.png	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:36:10	238207/238207	---M--	200	added ('OK')	image/png	etag:%221740f93-3a27f-6227167e4b53c%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/f-4.png	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/f-4.png	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:36:11	220358/220358	---M--	200	added ('OK')	image/png	etag:%221740f94-35cc6-6227167e8d3f3%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/f-5.png	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/f-5.png	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:36:13	97174/97174	---M-Z	200	added ('OK')	text/html	etag:%22174107b-179cf-6227193e33fa0-gzip%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/login-detail-rent.html	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/login-detail-rent.html	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:36:20	52318/52318	---M--	200	added ('OK')	image/jpeg	etag:%221740fa7-cc5e-6227168077013%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/feed-1.jpg	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/feed-1.jpg	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:36:26	253117/253117	---M--	200	added ('OK')	image/png	etag:%221740f95-3dcbd-6227167ea7dbd%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/f-6.png	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/f-6.png	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:36:39	281157/281157	---M--	200	added ('OK')	image/png	etag:%221740f99-44a45-6227167eecf3c%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/f-7.png	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/f-7.png	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:36:41	96686/96686	---M-Z	200	added ('OK')	text/html	etag:%22174107c-177e7-6227193e3eb81-gzip%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/login-detail.html	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/login-detail.html	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:37:17	392845/392845	---M--	200	added ('OK')	image/png	etag:%221740fbc-5fe8d-6227168404b1e%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/h-6.png	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/h-6.png	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:37:38	481737/481737	---M--	200	added ('OK')	image/png	etag:%221740fdc-759c9-6227168824df7%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/i-2.png	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/i-2.png	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:37:43	478531/478531	---M--	200	added ('OK')	image/png	etag:%221740fdb-74d43-62271687f8ed3%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/i-1.png	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/i-1.png	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:38:04	289036/289036	---M--	200	added ('OK')	image/png	etag:%221740fbe-4690c-6227168455436%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/h-8.png	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/h-8.png	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:38:16	587620/587620	---M--	200	added ('OK')	image/png	etag:%221740fb9-8f764-6227168382cf1%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/h-3.png	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/h-3.png	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:38:21	264985/264985	---M--	200	added ('OK')	image/png	etag:%221740fbf-40b19-622716848f9d4%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/h-9.png	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/h-9.png	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:38:53	301880/301880	---M--	200	added ('OK')	image/png	etag:%221740fb7-49b38-622716830a335%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/h-10.png	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/h-10.png	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:39:13	558812/558812	---M--	200	added ('OK')	image/png	etag:%221740fdd-886dc-62271688635fd%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/i-3.png	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/i-3.png	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
16:39:20	401666/401666	---M--	200	added ('OK')	image/png	etag:%221740fbd-62102-622716843fc74%22	http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/h-7.png	C:/My%20Web%20Sites/Home_Real_Estate/antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/asset/image/h-7.png	(from http://antstudents.com/WebScholarshipS2/Group-15/ProjectCSS_HoMeRealEstate/index.html)
